Tweet Datetime,text,location
2021-10-11 10:10:34,"RT @TrekkingSierra: Berita dipelintir @detikcom seolah IB-HRS yg ajukan Kasasi padahal JPU yg ajukan Kasasi &amp; ditolak MA

JPU yg ajukan Kas…",
2021-10-11 10:09:55,@binseukz Seru psti tp ya biasa aja krna dri September 2020 udh PTM 😫👍,she/her `slctv. 
2021-10-11 10:09:39,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 10:09:37,"Berita dipelintir @detikcom seolah IB-HRS yg ajukan Kasasi padahal JPU yg ajukan Kasasi &amp; ditolak MA

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi

MA tolak Kasasi JPU, shg Putusan Ttp penjara 8 bln &amp; itu sdh slsai dijalani oleh IB-HRS

https://t.co/dCQrZUAx0O https://t.co/J6R1KplLTp",
2021-10-11 10:09:37,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",
2021-10-11 10:09:36,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",
2021-10-11 10:09:30,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",gresik
2021-10-11 10:09:12,@ariderone habis ptm…,"Kota Surabaya, Jawa Timur"
2021-10-11 10:08:38,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",Indonesia
2021-10-11 10:07:16,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 10:07:14,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…","Kota Bogor, Jawa Barat"
2021-10-11 10:07:02,"KASASI JAKSA DITOLAK MA 
https://t.co/zZkcYjBiVb
👆 Berita dipelintir MEDIA seolah IB-HRS yg ajukan Kasasi, padahal JPU yg ajukan Kasasi dan ditolak MA.
*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.",Jabar
2021-10-11 10:07:00,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 10:06:47,RT @aniskecejiakhh: Jam istirahat ptm mending cari mutual aj gsie😌ayoks nctzen wayzenni yg demen jbjb sini mutualan sm Anis soptie😋😏kalo le…,💌 ; http : she / her 
2021-10-11 10:06:44,besok ak ptm matematika doain otakku ngga meledak, 𝗒𝗎𝗇𝖺₊˚✧ ❝army only ❞ 08L.
2021-10-11 10:06:41,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",
2021-10-11 10:06:37,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 10:06:11,"@bertanyarl H, bismillah semoga pas ptm gak canggung ama dia 😭😭",
2021-10-11 10:06:03,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 10:06:00,gue besok ptm males bgt 🧍🏻‍♀️,btspopers | jks
2021-10-11 10:05:54,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",gresik
2021-10-11 10:05:37,@ismi_kulsum Udah ptm?,
2021-10-11 10:05:29,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",", Indonesia"
2021-10-11 10:05:27,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…","Kota Palembang, Sumatera Selatan"
2021-10-11 10:05:10,"RT @morosisgirl: @naliisaa BELUM LAGI PTM 😭

GOLDEN OUT NOW ✨
#Our_Golden_Xiaojun 
@WayV_Official",🇲🇨
2021-10-11 10:05:06,"malu banget gua kek sokab, dari pada gua ga ada temen kalo PTM 😔😔😔😔",
2021-10-11 10:04:55,VAIDBSKSBSIJWBS GW BSK PTM,
2021-10-11 10:04:32,"met soree, jangan lupa mandi dan makan malam bestiee. yang besok ptm semangat 😍😍",kwangya
2021-10-11 10:04:07,"@Ritafauzh Waooow... 
PTM dah meluas",
2021-10-11 10:03:31,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 10:02:51,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",Tanah airku
2021-10-11 10:02:49,ihh bersyukur banget pts udah beres ptm bagian kelas 12 belom mulai semoga besok gada tugas jdi tidak ada penghalanh streaming aamiin,she/her
2021-10-11 10:02:28,tidak enaknya ptm jdi tidak bisa ada met pagie pagie an moots soalnya ku0ta opseo 🫂😫 https://t.co/F9vcXl6tNX,she/her 15 asian
2021-10-11 10:02:27,"Hari pertama ptm pulang jam segini, pas lagi nunggu di angkot hujan, terus tiba-tiba laper. Gilaaa udah berapa lama gue gak ngerasain feel kaya gini? Kalo dulu suka kesel, sekarang malah senyum gak jelas cuma karena tiga hal itu. Aneh",
2021-10-11 10:02:15,knp skul ku berbeda alias kapan ptm??? #pengenoffline,3611027
2021-10-11 10:01:42,"tapi dari semuanya, aku lagi deg degan banget mikirin PTM besok",
2021-10-11 10:01:30,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…","Pacitan, Indonesia"
2021-10-11 10:01:25,"Sch! Jadi hari Jumat, aku bakal PTM. Nah kebetulan bngt aku ngk punya tas. Boleh rekomendasiin totebag buat PTM gak? Aku butuh banget nih",RULES 👉
2021-10-11 10:01:17,"@reysangkar Bagi anak yang akan melakukan PTM (Pembelajaran Tatap Muka) juga dipersilahkan menunjukkan surat keterangan dari sekolah. Informasi lengkap jadwal KRL terbaru silakan dapat dilihat melalui link : https://t.co/XnHO3ziZLn atau unduh aplikasi KRL Access di Play Store/App Store, tks.",Jakarta Pusat
2021-10-11 10:01:11,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…","Bandung,Indonesia"
2021-10-11 10:01:03,besok ptm 😵😵,she/her
2021-10-11 10:00:54,"@zochlsnit rest well ayang, semangat ptm nya yaa!💗",🌈🐺
2021-10-11 10:00:47,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 10:00:44,"AKU BESOK PTM, terus ada ulhar IPA huhuhu yatuhan takut banget :&lt;&lt; ulangan nya via gform siih, tapi aku takut BANGET KARENA INI OFFLINE 😔😔 https://t.co/rLmBImyAYc","she/they, selective fb. "
2021-10-11 10:00:27,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…","Suka"" ane,kepoo.."
2021-10-11 10:00:25,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 09:59:26,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",konoha bagian barat
2021-10-11 09:59:23,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",Land of Down
2021-10-11 09:59:16,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 09:59:08,"besok lusa udh mulai ptm, kira"" ada yg mau temenan sama gue gak yaaa :(",engene ONLY `O7
2021-10-11 09:59:00,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",Indonesia
2021-10-11 09:58:59,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 09:58:55,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 09:58:48,@MarutoAsrianda1 Menteri Pendidikan Kebudayaan Riset dan Teknologi Mendikbud Ristek Nadiem Makarim persilakan sekolah yang berada di daerah PPKM level 1 sampai 3 menggelar pembelajaran tatap muka PTM secara terbatas I,
2021-10-11 09:58:47,ANJIR LUPA BESOK MASIH PTM,"rant, selective"
2021-10-11 09:58:09,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…","Kota Selatan, Indonesia"
2021-10-11 09:57:58,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",𝓚𝓸𝓹𝓮
2021-10-11 09:57:40,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 09:57:30,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 09:56:53,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 09:56:19,@asarthurs gimana PTM hari ini??? happy?,luthfi 
2021-10-11 09:56:11,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…","Tuban Jawa Timur, Indonesia"
2021-10-11 09:56:08,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…","Jakarta Capital Region, Indone"
2021-10-11 09:56:06,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…","Kalimantan Tengah, Indonesia"
2021-10-11 09:56:03,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 09:55:52,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 09:55:35,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",In Your Heart
2021-10-11 09:55:22,"RT @HAIKYUUFESS: *hqart by sender yg mati2N mencoba ga tidur waktu ptm dan akhirnya gambar mereka bedua
 https://t.co/X5t4qXS4k5",make sure to read my carrd byf
2021-10-11 09:55:08,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 09:54:48,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",bojonggede
2021-10-11 09:54:38,Males banget ptm gua..,
2021-10-11 09:54:14,Bobby Sudah Izinkan SMP di Medan untuk Gelar PTM https://t.co/SMEgKLTy1k,
2021-10-11 09:53:45,"RT @QaillaAsyiqah: JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan K…",
2021-10-11 09:53:28,@schfess pas kmrn mulai ptm kagok make dasi wkwkw,
2021-10-11 09:53:20,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",
2021-10-11 09:52:42,"JPU yg ajukan Kasasi dlm Kasus PTM, sedang IB-HRS tdk ajukan Kasasi | Berita (detik) diplintir seolah IB-HRS yg ajukan Kasasi, padahal JPU yg ajukan Kasasi &amp; ditolak MA.. #Justice4IBHRS

https://t.co/GPm6sul7LQ https://t.co/WbY78IKQSC",~RT is not always endorsement~
2021-10-11 09:52:27,@Ritafauzh Mbaknya sambil Promo'in Ketua PTM nya ...😃🙈😊,
2021-10-11 09:52:01,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…","Denpasar Selatan, Indonesia"
2021-10-11 09:51:35,"@Ritafauzh Sepertinya hilal sudah kelihatan.,,sebentar lagi pasti rapat nih kaos sebagai  buzzer PTM.

Hidup ketum PTM…","West Java, Indonesia"
2021-10-11 09:51:18,@AsadMerJaa again PTM?,"Multan, Pakistan"
2021-10-11 09:50:34,"College walon ne PTM rakhi hyy
Wo bhi Lecture Hall main
Matlab khule aam ezzat afzai https://t.co/LtkHEdT0qV","Multan, Pakistan"
2021-10-11 09:50:04,"Hi, baru on lagi huhuhu gila ptm secapek ini badan ku sakit sakit 😭",she/her 05L
2021-10-11 09:49:38,Gw gk mau ikut PTM.,
2021-10-11 09:49:32,BSK PTM MALES,
2021-10-11 09:49:27,"RT @LinAjah2: Terima kasih banyak Bunda Sulthan, kaosnya bagus dan bahannya adem banget. enak dipakek, lgsg pake jalan2 nih sekalian promo…","West Java, Indonesia"
2021-10-11 09:48:29,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",Indonesia
2021-10-11 09:48:25,"@schfess ptm terbatas, manfaatkan sebaik mungkin, jangan males-malesan, apalagi bolos",
2021-10-11 09:48:19,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",Indonesia
2021-10-11 09:47:01,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",
2021-10-11 09:46:50,"RT @Z4_98: KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menol…",
2021-10-11 09:46:10,"Ikut Dukung PTM, Kodim 0907 Tarakan Gelar Serbuan Vaksinasi Corona dan Sasar Pelajar SMKN 2 Tarakan
 
https://t.co/GU5O0gUFsT via @Tribun_Kaltara #dukung #PTM #Kodim0907Tarakan #serbuan #vaksinasicorona #sasar #pelajar #SMKN2 #Tarakan",
2021-10-11 09:46:04,berasa kek orang ga kenal diem diem aja pas ptm 😵😵,she/her ☆ 25
2021-10-11 09:45:07,hari rabu ptm 😨😨😨🥺🥺😨🥺,she/her 07z ; heeki
2021-10-11 09:45:00,@mrtaetaengie lo ga kasian gue abis ptm terus bikin tugas video terus kecapean jadinya tidur ini baru juga melek trus malah ada tugas lagi,
2021-10-11 09:44:31,"@subschfess guru penjasku masuk 2 kalu doang selama ptm pls, mana cuma ngasih tugas doang abstu pergi",
2021-10-11 09:44:15,"RT @LinAjah2: Terima kasih banyak Bunda Sulthan, kaosnya bagus dan bahannya adem banget. enak dipakek, lgsg pake jalan2 nih sekalian promo…",Cileungsi bogor
2021-10-11 09:44:03,"*KASASI JAKSA DITOLAK MA ‼️*

https://t.co/x1mpMfu5ve

👆 *Berita dipelintir MEDIA seolah IB-HRS yg ajukan Kasasi, padahal JPU yg ajukan Kasasi dan ditolak MA.*

*JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tidak ajukan Kasasi.* https://t.co/68PRdRFGRW",𝓓𝓮𝓴𝓮𝓽  𝓜𝓪𝓼𝓳𝓲𝓭  
2021-10-11 09:43:37,@binseukz Sekolah aku ptm dari awal semester:),stayville
2021-10-11 09:43:16,RT @Dputrisolo: Dalam rangka menyudahi darurat pendidikan yang mengalami pendalaman persoalan kualitas dan kuantitas ini dengan berbagai pe…,Indonesia
2021-10-11 09:42:59,"aku ptm tapi tgs di rumah ttp berjalan, kek anjir mending sekalian di rumah aja ga si?😃👍",﹪ 𝘄𝗂𝗇𝘁𝖾𝗋 𝖻𝗲𝖺𝗋 🌿 ، 태
2021-10-11 09:42:56,"KASASI JAKSA DITOLAK MA !!

https://t.co/Ns4dQHEVPE

JPU yg ajukan Kasasi dlm Kasus PTM, sdg IB-HRS tdk ajukan Kasasi.

MA menolak Kasasi JPU, shg Putusan Tetap penjara 8 bulan,dn itu sdh selesai dijalani oleh IB-HRS.

👉  Berdoa Terus semoga IB-HRS dkk BEBAS MURNI

@mr_banan12",
2021-10-11 09:42:53,"PTM (Pembelajaran Tatap Muka) sudah dimulai, juga banyak anak yang ikut pergi ke mall atau lokasi wisata. Penting untuk memerhatikan protokol kesehatan pada anak, setidaknya cara pakai masker yang benar untuk mencegah penularan #covid19 yang masih ada.

https://t.co/kMIElq2obN",Jakarta Capital Region
2021-10-11 09:42:46,"@collegemenfess ngomongin mosi debat, aku juga mau debat. jadi tim pro pelaksanaan PTM, ada yang bisa bantu kasih referensi lebih? aku baru punya peraturannya aja:(",
2021-10-11 09:42:33,@ayaanha tadi ptm abis itu bikin tugas video abis itu baru tidur,
2021-10-11 09:41:50,tadI PTM rasanya seruuu bangetttttt😭💗🙆,
2021-10-11 09:41:25,@soluvagant sy sedih hiks rambut w udh panjang eh taunya ptm,rant
2021-10-11 09:41:18,New post (Pelaksanaan PTM di Parepare Susai Standar Prokes Covid-19) has been published on Baca Pesan - https://t.co/TWT0Oy1yjX https://t.co/8U74kK3ydj,"Makassar, Indonesia"
2021-10-11 09:40:59,@convomf Pas pulang ptm aja!!!,she/her
2021-10-11 09:40:55,"@binseukz seminggu sekali ptm nya, kmu udh blm??",
2021-10-11 09:40:17,"@Ritafauzh Giliran ku kapan nih, dah ngebet mau jadi bendahara PTM ini..😌","Kota Surabaya, Jawa Timur"
2021-10-11 09:39:32,hari pertama ptm bikin cape juga,"Salzburg, Austria"
2021-10-11 09:39:28,"@schfess seminggu cuma 2x

sesi 1 (absen 1-18) 07.00-09.00
sesi 2 (absen 19-36) 10.00-12.00
tiap minggu ganti gantian

yang sesi 1 abis pulsek langsung lanjut bdr sebaliknya yang sesi 2 sebelum ptm harus bdr dulu",
2021-10-11 09:39:27,PTM ini hasilnya gini gini aja https://t.co/8aX74iZ7Yo,"your mind, hopefully"
2021-10-11 09:38:54,ptm apa yaa?:(( https://t.co/UWBRBTr6qC,"big win, who?"
2021-10-11 09:38:53,Sip karena besok PTM malam ini gua bakal baca ulang manga bsd 👍,
2021-10-11 09:38:44,"Libra, gemini 😭 gue ternyata se friendly itu. Semoga gaada yang anggap lebih. Gue cuma seonggok bendahara yang kadang suka kasih atensi lebih ke anak yang jarang hadir ptm https://t.co/gLU26IvwWP",selective
2021-10-11 09:38:15,"@schfess Sekolahku ptm nya seminggu sekali, kelas X Senin, kelas XI Selasa, kelas XII Rabu. Pas ptm itu jadinya full gaada sesi pagi/siang",he/him
2021-10-11 09:38:14,jujur ptm seru tp ngabisin duitku 😩💔,known as bellie.
2021-10-11 09:37:11,"""nanti kalo udah ptm kamu berangkatnya bareng aja""

WOYYYY LAHHHHHH YANG ADA JANTUNG GUA COPOT DI JALAN",
2021-10-11 09:37:10,"@schfess per dua minggu aku. 
sesi 1 - 2 minggu 
sesi 2 - abisnya sesi 1. 

tp per harinya jd beda? senin selasa ttp online, rabu-jumat baru ptm",she/her 🇮🇩
2021-10-11 09:36:42,"Sch! Boleh rekomendasiin totebag buat PTM gak?

✄・・・
🧐 Trivia: Abraham Lincoln adalah presiden ke-16 Amerika Serikat yang berhasil memberantas perbudakan",RULES 👉
2021-10-11 09:36:24,@bertanyarl apa ya gua liat2 si fenomena cinta anak sma yang bersemi kembali saat ptm,Indonesia
2021-10-11 09:35:30,gue bingung mo ikut ptm apa kaga😭,04L 🍩🌩
2021-10-11 09:35:29,RT @Dputrisolo: Dalam rangka menyudahi darurat pendidikan yang mengalami pendalaman persoalan kualitas dan kuantitas ini dengan berbagai pe…,"Jakarta Pusat, DKI Jakarta"
2021-10-11 09:34:45,"sumpah mau cerita guys
jadi tadi siang gue kan jemput ade gue sekolah kan,karena dia ptm gtu nahh pas jemput dia tuh gue sebelumnya kan mampir dlu ke warung kan,nahh disitu ada tetangga aing juga, nah kan jajan tuh sampe jemput trs sore blm ngerasa apa apaa",feeling blue|04L
2021-10-11 09:34:35,@noturtta masih ptm taa,s/h
2021-10-11 09:34:25,@saviorir masih ptm raztaa,s/h
2021-10-11 09:34:20,@havesomeeat Halo haloo ptm nih yee,
2021-10-11 09:34:16,@myooseh Yakann.... Sebenernya seneng udah mulai ptm tapi sedih juga ga bisa jadi pengangguran lagi sambil nungguin update an Sebong:'),CARATLAND
2021-10-11 09:32:54,"@subschfess Kerjain semua tugas, kan PTM terbatas udh mulai nih HARUS AKTIF!!! walau ga 'pinter' harus keliatan pinter.  UAS nanti harus belajar maksimal",no insecure/rant
2021-10-11 09:32:50,"baru juga ptm hari pertama, pulangnya malah keujanan",
2021-10-11 09:32:43,"@schfess Per 1 angkatan 3 hari, seminggu PTM 5 hari. Yg ga PTM daring",
2021-10-11 09:31:37,"""Setiap pekan kami evaluasi terus, mudah-mudahan COVID-19 terus mereda hingga kondisinya normal kembali. Apabila ditemukan kasus baru, akan dditutup sementara,"" kata Edy. https://t.co/qzoLdOUd9X",Indonesia
2021-10-11 09:31:35,"@zhafrandra ptm tadii, hbu?",naren
2021-10-11 09:30:48,"@schfess Dibagi 2 sesi... 
Pagi dan siang ptm tiap senin selasa. Rabu kamis libur dilanjut jumat online",
2021-10-11 09:30:43,"@schfess Sekolahku dibagi jadi dua kelompok: PTM A (1-20) dan PTM B (21-40), sesuai no absen. Dalam seminggu, kadang PTM A bisa dpt 2 kali tatap muka, sdgkan B sekali, begitupun sebalikny. Kayak ganti² gitu jadwalnya, tp tetep seminggu bisa sekali/dua kali tatap muka. Terus hari lain PJJ.",김정우 solo stan
2021-10-11 09:30:34,"PTM Perguruan Tinggi di Kalsel, STIKIP PGRI Banjarmasin Jadwalkan Awal November   https://t.co/U1XVpJfFtm",0511
2021-10-11 09:29:19,"@schfess Mapel fisika, kimia, matwa, matmin
Tp cmn pas ptm enaknya, klnpas mode daring yaahh..",
2021-10-11 09:29:01,gue kapok ptm,
2021-10-11 09:28:42,"@schfess aku blm ptm sih nder, ada yg bisa dititipin mf?",she/her
2021-10-11 09:28:25,RT @nayzrlinx: mati2an biar ga ngantuk wkt ptm https://t.co/LnfuPJGju8,
2021-10-11 09:26:31,"Jelang Berakhir, Satgas TMMD Ke-112 Kodim 1002/HST Adakan Penyuluhan Terkait Stunting, Posyandu dan Posbindu PTM https://t.co/1nQYt0Vps8",Indonesia
2021-10-11 09:26:24,"@schfess yang udah ptm, lebih seru mana belajarnya",she/her
2021-10-11 09:26:21,Anak- anak Bosan Belajar di Rumah Lembaga TK Gelar PTM Terbatas https://t.co/Bx04Ig5Eqo,"Gedung Graha Pena Lt.10, Jl. R"
2021-10-11 09:25:39,@schfess udah ptm belum,she/her
2021-10-11 09:25:18,"BESOK AKU PTM 🥰

AKU SEMANGAT KARENA SORE NYA ENHYPEN COMEBACK 😍😍😍😍🤗🤗🤗🤗💃💃🔥🔥",rant 
2021-10-11 09:24:42,"pas daring guru mtk kek killer jir, pas ptm oanjirrr imoettt lucuuu baik sejahtera😭🥰🥰😅😅😅😅😙😙",
2021-10-11 09:23:58,"gue hari ini cuma tidur 1 jam, hari ini ptm, terus kerkel, barusan pulang, keren 👍",caratland
2021-10-11 09:23:32,"@cchipshoon kita samaan mulai ptm lusa, tapi jangan berpikiran gitu chir ga baik, kalau sampe ada yang ngomong gitu gausah di dengerin, semua ada saatnya diatas dan dibawah, mungkin emang dia lagi kesel atau gak enak aja perasaannya jadi ngeluarin kata kata gitu",she/they
